nama_kategori,nama_produk,tgl_transaksi,nama_cabang,nilai_jual,jumlah_unit
Makanan & Minuman,nasi goreng instant (1 ons),8/9/2008 0:00,PHI Mini Market - Surabaya 01," 453,330 ", 73 
Makanan & Minuman,snack gurih 1 ons,8/9/2008 0:00,PHI Mini Market - Surabaya 01," 725,400 ", 130 
Makanan & Minuman,kacang goreng 1 kg,8/9/2008 0:00,PHI Mini Market - Surabaya 01," 726,290 ", 59 
Makanan & Minuman,kacang mete 1 kg,8/9/2008 0:00,PHI Mini Market - Surabaya 01," 8,372,000 ", 112 
Makanan & Minuman,markisa 600 ml,8/9/2008 0:00,PHI Mini Market - Surabaya 01," 1,838,540 ", 122 
Makanan & Minuman,bumbu fried chicken,8/9/2008 0:00,PHI Mini Market - Surabaya 01," 926,590 ", 61 
Makanan & Minuman,susu kotak 1 l,8/9/2008 0:00,PHI Mini Market - Surabaya 01," 626,470 ", 61 
Makanan & Minuman,minuman probiotik,8/9/2008 0:00,PHI Mini Market - Surabaya 01," 92,070 ", 99 
Buah,jeruk 1 kg,8/9/2008 0:00,PHI Mini Market - Surabaya 01," 1,730,550 ", 139 
Buah,apel 1 kg,8/9/2008 0:00,PHI Mini Market - Surabaya 01," 312,131,840 "," 5,504 "
Buah,alpukat 1 kg,8/9/2008 0:00,PHI Mini Market - Surabaya 01," 395,890 ", 61 
Buah,belimbing 1 kg,8/9/2008 0:00,PHI Mini Market - Surabaya 01," 423,330 ", 103 
Buah,durian 1 kg,8/9/2008 0:00,PHI Mini Market - Surabaya 01," 1,937,250 ", 105 
Buah,kelapa muda,8/9/2008 0:00,PHI Mini Market - Surabaya 01," 759,990 ", 147 
Buah,mangga 1 kg,8/9/2008 0:00,PHI Mini Market - Surabaya 01," 1,906,960 ", 121 
Buah,Manggis 1 kg,8/9/2008 0:00,PHI Mini Market - Surabaya 01," 2,522,160 ", 124 
Buah,nenas 1 kg,8/9/2008 0:00,PHI Mini Market - Surabaya 01," 795,600 ", 130 
Buah,nangka 1 kg,8/9/2008 0:00,PHI Mini Market - Surabaya 01," 190,486,400 "," 6,080 "
Buah,pepaya 1 buah,8/9/2008 0:00,PHI Mini Market - Surabaya 01," 574,560 ", 112 
Buah,pisang 1 sisir,8/9/2008 0:00,PHI Mini Market - Surabaya 01," 578,460 ", 93 
Buah,rambutan 1 kg,8/9/2008 0:00,PHI Mini Market - Surabaya 01," 572,680 ", 103 
Buah,salak 1 kg,8/9/2008 0:00,PHI Mini Market - Surabaya 01," 1,897,890 ", 123 
Buah,semangka 1 buah,8/9/2008 0:00,PHI Mini Market - Surabaya 01," 1,487,300 ", 107 
Sayur-Sayuran,Bawang Merah / Onion 1kg,8/10/2008 0:00,PHI Mini Market - Makassar 01," 839,930 ", 71 
Sayur-Sayuran,buncis 1 kg,8/10/2008 0:00,PHI Mini Market - Makassar 01," 472,860 ", 74 
Sayur-Sayuran,kacang panjang 1 kg,8/10/2008 0:00,PHI Mini Market - Makassar 01," 700,520 ", 83 
Sayur-Sayuran,kacang hijau 1 kg,8/10/2008 0:00,PHI Mini Market - Makassar 01," 1,333,850 ", 185 
Sayur-Sayuran,kentang 1 kg,8/10/2008 0:00,PHI Mini Market - Makassar 01," 64,888,320 "," 7,616 "
Sayur-Sayuran,ketimun 1 kg,8/10/2008 0:00,PHI Mini Market - Makassar 01," 459,620 ", 98 
Sayur-Sayuran,kobis 1 kg,8/10/2008 0:00,PHI Mini Market - Makassar 01," 102,120 ", 92 
Sayur-Sayuran,tomat 1 kg,8/10/2008 0:00,PHI Mini Market - Makassar 01," 602,580 ", 121 
Sayur-Sayuran,ubi kayu basah 1 kg,8/10/2008 0:00,PHI Mini Market - Makassar 01," 65,490 ", 59 
Sayur-Sayuran,ubi jalar 1 kg,8/10/2008 0:00,PHI Mini Market - Makassar 01," 190,650 ", 155 
Sayur-Sayuran,wortel 1 kg,8/10/2008 0:00,PHI Mini Market - Makassar 01," 382,720 ", 104 
Makanan & Minuman,susu kotak (800 ml),8/10/2008 0:00,PHI Mini Market - Makassar 01," 1,725,920 ", 134 
Makanan & Minuman,telur ayam ras 1 kg,8/10/2008 0:00,PHI Mini Market - Makassar 01," 672,100 ", 55 
Makanan & Minuman,telur ayam kampung 1 kg,8/10/2008 0:00,PHI Mini Market - Makassar 01," 1,282,380 ", 66 
Makanan & Minuman,mie instant 1 kotak (40 bungkus),8/10/2008 0:00,PHI Mini Market - Makassar 01," 13,946,600 ", 137 
Makanan & Minuman,air mineral 600 ml,8/10/2008 0:00,PHI Mini Market - Makassar 01," 129,540 ", 102 
Makanan & Minuman,jus kesehatan 600 ml,8/10/2008 0:00,PHI Mini Market - Makassar 01," 903,000 ", 100 
Makanan & Minuman,nasi goreng instant (1 ons),8/10/2008 0:00,PHI Mini Market - Makassar 01," 962,370 ", 153 
Makanan & Minuman,snack gurih 1 ons,8/10/2008 0:00,PHI Mini Market - Makassar 01," 447,930 ", 81 
Makanan & Minuman,kacang goreng 1 kg,8/10/2008 0:00,PHI Mini Market - Makassar 01," 853,300 ", 70 
Makanan & Minuman,kacang mete 1 kg,8/10/2008 0:00,PHI Mini Market - Makassar 01," 9,399,600 ", 126 
Makanan & Minuman,markisa 600 ml,8/10/2008 0:00,PHI Mini Market - Makassar 01," 1,146,530 ", 77 
Makanan & Minuman,bumbu fried chicken,8/10/2008 0:00,PHI Mini Market - Makassar 01," 1,461,120 ", 96 
Makanan & Minuman,susu kotak 1 l,8/10/2008 0:00,PHI Mini Market - Makassar 01," 646,660 ", 62 
Makanan & Minuman,minuman probiotik,8/10/2008 0:00,PHI Mini Market - Makassar 01," 57,040 ", 62 
Buah,jeruk 1 kg,8/10/2008 0:00,PHI Mini Market - Makassar 01," 852,840 ", 69 
Buah,apel 1 kg,8/10/2008 0:00,PHI Mini Market - Makassar 01," 1,973,150,720 "," 35,072 "
Buah,alpukat 1 kg,8/10/2008 0:00,PHI Mini Market - Makassar 01," 930,510 ", 147 
Buah,belimbing 1 kg,8/10/2008 0:00,PHI Mini Market - Makassar 01," 286,960 ", 68 
Buah,durian 1 kg,8/10/2008 0:00,PHI Mini Market - Makassar 01," 841,500 ", 45 
Buah,kelapa muda,8/10/2008 0:00,PHI Mini Market - Makassar 01," 535,600 ", 104 
Buah,mangga 1 kg,8/10/2008 0:00,PHI Mini Market - Makassar 01," 1,366,540 ", 86 
Buah,Manggis 1 kg,8/10/2008 0:00,PHI Mini Market - Makassar 01," 2,966,700 ", 145 
Buah,nenas 1 kg,8/10/2008 0:00,PHI Mini Market - Makassar 01," 795,600 ", 130 
Buah,nangka 1 kg,8/10/2008 0:00,PHI Mini Market - Makassar 01," 316,448,000 "," 9,920 "
Buah,pepaya 1 buah,8/10/2008 0:00,PHI Mini Market - Makassar 01," 531,480 ", 103 
Buah,pisang 1 sisir,8/10/2008 0:00,PHI Mini Market - Makassar 01," 475,860 ", 77 
Buah,rambutan 1 kg,8/10/2008 0:00,PHI Mini Market - Makassar 01," 710,790 ", 129 
Buah,salak 1 kg,8/10/2008 0:00,PHI Mini Market - Makassar 01," 2,167,880 ", 143 
Buah,semangka 1 buah,8/10/2008 0:00,PHI Mini Market - Makassar 01," 1,297,350 ", 93 
Sayur-Sayuran,Bawang Merah / Onion 1kg,8/10/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,431,430 ", 121 
Sayur-Sayuran,buncis 1 kg,8/10/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 396,800 ", 62 
Sayur-Sayuran,kacang panjang 1 kg,8/10/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 200,160 ", 24 
Sayur-Sayuran,kacang hijau 1 kg,8/10/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 716,000 ", 100 
Sayur-Sayuran,kentang 1 kg,8/10/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 39,431,680 "," 4,672 "
Sayur-Sayuran,ketimun 1 kg,8/10/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 270,180 ", 57 
Sayur-Sayuran,kobis 1 kg,8/10/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 154,290 ", 139 
Sayur-Sayuran,tomat 1 kg,8/10/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 683,100 ", 138 
Sayur-Sayuran,ubi kayu basah 1 kg,8/10/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 133,200 ", 120 
Sayur-Sayuran,ubi jalar 1 kg,8/10/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 59,780 ", 49 
Sayur-Sayuran,wortel 1 kg,8/10/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 429,520 ", 118 
Makanan & Minuman,susu kotak (800 ml),8/10/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,613,240 ", 124 
Makanan & Minuman,telur ayam ras 1 kg,8/10/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,603,800 ", 132 
Makanan & Minuman,telur ayam kampung 1 kg,8/10/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 934,560 ", 48 
Makanan & Minuman,mie instant 1 kotak (40 bungkus),8/10/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 12,005,370 ", 117 
Makanan & Minuman,air mineral 600 ml,8/10/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 110,080 ", 86 
Makanan & Minuman,jus kesehatan 600 ml,8/10/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 562,960 ", 62 
Makanan & Minuman,nasi goreng instant (1 ons),8/10/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 647,870 ", 103 
Makanan & Minuman,snack gurih 1 ons,8/10/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 501,410 ", 91 
Makanan & Minuman,kacang goreng 1 kg,8/10/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 713,980 ", 58 
Makanan & Minuman,kacang mete 1 kg,8/10/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 8,463,700 ", 113 
Makanan & Minuman,markisa 600 ml,8/10/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,006,400 ", 68 
Makanan & Minuman,bumbu fried chicken,8/10/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,140,760 ", 76 
Makanan & Minuman,susu kotak 1 l,8/10/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,433,090 ", 139 
Makanan & Minuman,minuman probiotik,8/10/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 136,160 ", 148 
Buah,jeruk 1 kg,8/10/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 815,760 ", 66 
Buah,apel 1 kg,8/10/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 793,689,600 "," 14,080 "
Buah,alpukat 1 kg,8/10/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 480,000 ", 75 
Buah,belimbing 1 kg,8/10/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 459,980 ", 109 
Buah,durian 1 kg,8/10/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,930,220 ", 103 
Buah,kelapa muda,8/10/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 768,000 ", 150 
Buah,mangga 1 kg,8/10/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,305,440 ", 82 
Buah,Manggis 1 kg,8/10/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,923,240 ", 94 
Buah,nenas 1 kg,8/10/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 466,640 ", 76 
Buah,nangka 1 kg,8/10/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 198,069,760 "," 6,272 "
Buah,pepaya 1 buah,8/10/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 704,180 ", 137 
Buah,pisang 1 sisir,8/10/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 588,790 ", 97 
Buah,rambutan 1 kg,8/10/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 856,440 ", 156 
Buah,salak 1 kg,8/10/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,743,400 ", 115 
Buah,semangka 1 buah,8/10/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,536,240 ", 111 
Sayur-Sayuran,Bawang Merah / Onion 1kg,8/10/2008 0:00,PHI Mini Market - Surabaya 01," 1,493,520 ", 127 
Sayur-Sayuran,buncis 1 kg,8/10/2008 0:00,PHI Mini Market - Surabaya 01," 580,580 ", 91 
Sayur-Sayuran,kacang panjang 1 kg,8/10/2008 0:00,PHI Mini Market - Surabaya 01," 713,150 ", 85 
Sayur-Sayuran,kacang hijau 1 kg,8/10/2008 0:00,PHI Mini Market - Surabaya 01," 604,800 ", 84 
Sayur-Sayuran,kentang 1 kg,8/10/2008 0:00,PHI Mini Market - Surabaya 01," 62,510,080 "," 7,424 "
Sayur-Sayuran,ketimun 1 kg,8/10/2008 0:00,PHI Mini Market - Surabaya 01," 439,920 ", 94 
Sayur-Sayuran,kobis 1 kg,8/10/2008 0:00,PHI Mini Market - Surabaya 01," 98,790 ", 89 
Sayur-Sayuran,tomat 1 kg,8/10/2008 0:00,PHI Mini Market - Surabaya 01," 453,560 ", 92 
Sayur-Sayuran,ubi kayu basah 1 kg,8/10/2008 0:00,PHI Mini Market - Surabaya 01," 84,360 ", 76 
Sayur-Sayuran,ubi jalar 1 kg,8/10/2008 0:00,PHI Mini Market - Surabaya 01," 85,560 ", 69 
Sayur-Sayuran,wortel 1 kg,8/10/2008 0:00,PHI Mini Market - Surabaya 01," 341,220 ", 94 
Makanan & Minuman,susu kotak (800 ml),8/10/2008 0:00,PHI Mini Market - Surabaya 01," 725,200 ", 56 
Makanan & Minuman,telur ayam ras 1 kg,8/10/2008 0:00,PHI Mini Market - Surabaya 01," 1,281,280 ", 104 
Makanan & Minuman,telur ayam kampung 1 kg,8/10/2008 0:00,PHI Mini Market - Surabaya 01," 916,970 ", 47 
Makanan & Minuman,mie instant 1 kotak (40 bungkus),8/10/2008 0:00,PHI Mini Market - Surabaya 01," 17,513,400 ", 170 
Makanan & Minuman,air mineral 600 ml,8/10/2008 0:00,PHI Mini Market - Surabaya 01," 220,160 ", 172 
Makanan & Minuman,jus kesehatan 600 ml,8/10/2008 0:00,PHI Mini Market - Surabaya 01," 1,409,360 ", 158 
Makanan & Minuman,nasi goreng instant (1 ons),8/10/2008 0:00,PHI Mini Market - Surabaya 01," 813,510 ", 131 
Makanan & Minuman,snack gurih 1 ons,8/10/2008 0:00,PHI Mini Market - Surabaya 01," 499,500 ", 90 
Makanan & Minuman,kacang goreng 1 kg,8/10/2008 0:00,PHI Mini Market - Surabaya 01," 1,398,400 ", 115 
Makanan & Minuman,kacang mete 1 kg,8/10/2008 0:00,PHI Mini Market - Surabaya 01," 6,254,050 ", 83 
Makanan & Minuman,markisa 600 ml,8/10/2008 0:00,PHI Mini Market - Surabaya 01," 1,704,300 ", 114 
Makanan & Minuman,bumbu fried chicken,8/10/2008 0:00,PHI Mini Market - Surabaya 01," 1,119,620 ", 74 
Makanan & Minuman,susu kotak 1 l,8/10/2008 0:00,PHI Mini Market - Surabaya 01," 1,096,750 ", 107 
Makanan & Minuman,minuman probiotik,8/10/2008 0:00,PHI Mini Market - Surabaya 01," 106,720 ", 116 
Buah,jeruk 1 kg,8/10/2008 0:00,PHI Mini Market - Surabaya 01," 461,760 ", 37 
Buah,apel 1 kg,8/10/2008 0:00,PHI Mini Market - Surabaya 01," 512,290,560 "," 9,088 "
Buah,alpukat 1 kg,8/10/2008 0:00,PHI Mini Market - Surabaya 01," 1,216,000 ", 190 
Buah,belimbing 1 kg,8/10/2008 0:00,PHI Mini Market - Surabaya 01," 583,740 ", 138 
Buah,durian 1 kg,8/10/2008 0:00,PHI Mini Market - Surabaya 01," 1,540,480 ", 83 
Buah,kelapa muda,8/10/2008 0:00,PHI Mini Market - Surabaya 01," 478,020 ", 93 
Buah,mangga 1 kg,8/10/2008 0:00,PHI Mini Market - Surabaya 01," 1,538,420 ", 97 
Buah,Manggis 1 kg,8/10/2008 0:00,PHI Mini Market - Surabaya 01," 1,296,540 ", 63 
Buah,nenas 1 kg,8/10/2008 0:00,PHI Mini Market - Surabaya 01," 733,040 ", 119 
Buah,nangka 1 kg,8/10/2008 0:00,PHI Mini Market - Surabaya 01," 175,577,600 "," 5,504 "
Buah,pepaya 1 buah,8/10/2008 0:00,PHI Mini Market - Surabaya 01," 495,900 ", 95 
Buah,pisang 1 sisir,8/10/2008 0:00,PHI Mini Market - Surabaya 01," 634,400 ", 104 
Buah,rambutan 1 kg,8/10/2008 0:00,PHI Mini Market - Surabaya 01," 1,034,110 ", 187 
Buah,salak 1 kg,8/10/2008 0:00,PHI Mini Market - Surabaya 01," 1,461,790 ", 97 
Buah,semangka 1 buah,8/10/2008 0:00,PHI Mini Market - Surabaya 01," 1,985,160 ", 142 
Sayur-Sayuran,Bawang Merah / Onion 1kg,8/11/2008 0:00,PHI Mini Market - Makassar 01," 660,800 ", 56 
Sayur-Sayuran,buncis 1 kg,8/11/2008 0:00,PHI Mini Market - Makassar 01," 576,000 ", 90 
Sayur-Sayuran,kacang panjang 1 kg,8/11/2008 0:00,PHI Mini Market - Makassar 01," 770,040 ", 92 
Sayur-Sayuran,kacang hijau 1 kg,8/11/2008 0:00,PHI Mini Market - Makassar 01," 556,710 ", 77 
Sayur-Sayuran,kentang 1 kg,8/11/2008 0:00,PHI Mini Market - Makassar 01," 59,279,360 "," 7,168 "
Sayur-Sayuran,ketimun 1 kg,8/11/2008 0:00,PHI Mini Market - Makassar 01," 723,520 ", 152 
Sayur-Sayuran,kobis 1 kg,8/11/2008 0:00,PHI Mini Market - Makassar 01," 88,800 ", 80 
Sayur-Sayuran,tomat 1 kg,8/11/2008 0:00,PHI Mini Market - Makassar 01," 447,300 ", 90 
Sayur-Sayuran,ubi kayu basah 1 kg,8/11/2008 0:00,PHI Mini Market - Makassar 01," 157,920 ", 141 
Sayur-Sayuran,ubi jalar 1 kg,8/11/2008 0:00,PHI Mini Market - Makassar 01," 107,010 ", 87 
Sayur-Sayuran,wortel 1 kg,8/11/2008 0:00,PHI Mini Market - Makassar 01," 308,550 ", 85 
Makanan & Minuman,susu kotak (800 ml),8/11/2008 0:00,PHI Mini Market - Makassar 01," 1,399,680 ", 108 
Makanan & Minuman,telur ayam ras 1 kg,8/11/2008 0:00,PHI Mini Market - Makassar 01," 1,032,750 ", 85 
Makanan & Minuman,telur ayam kampung 1 kg,8/11/2008 0:00,PHI Mini Market - Makassar 01," 1,328,610 ", 67 
Makanan & Minuman,mie instant 1 kotak (40 bungkus),8/11/2008 0:00,PHI Mini Market - Makassar 01," 22,311,940 ", 217 
Makanan & Minuman,air mineral 600 ml,8/11/2008 0:00,PHI Mini Market - Makassar 01," 86,360 ", 68 
Makanan & Minuman,jus kesehatan 600 ml,8/11/2008 0:00,PHI Mini Market - Makassar 01," 466,650 ", 51 
Makanan & Minuman,nasi goreng instant (1 ons),8/11/2008 0:00,PHI Mini Market - Makassar 01," 1,085,920 ", 176 
Makanan & Minuman,snack gurih 1 ons,8/11/2008 0:00,PHI Mini Market - Makassar 01," 396,720 ", 72 
Makanan & Minuman,kacang goreng 1 kg,8/11/2008 0:00,PHI Mini Market - Makassar 01," 1,935,030 ", 159 
Makanan & Minuman,kacang mete 1 kg,8/11/2008 0:00,PHI Mini Market - Makassar 01," 8,934,000 ", 120 
Makanan & Minuman,markisa 600 ml,8/11/2008 0:00,PHI Mini Market - Makassar 01," 1,598,400 ", 108 
Makanan & Minuman,bumbu fried chicken,8/11/2008 0:00,PHI Mini Market - Makassar 01," 1,058,460 ", 69 
Makanan & Minuman,susu kotak 1 l,8/11/2008 0:00,PHI Mini Market - Makassar 01," 1,383,750 ", 135 
Makanan & Minuman,minuman probiotik,8/11/2008 0:00,PHI Mini Market - Makassar 01," 98,280 ", 108 
Buah,jeruk 1 kg,8/11/2008 0:00,PHI Mini Market - Makassar 01," 1,033,350 ", 83 
Buah,apel 1 kg,8/11/2008 0:00,PHI Mini Market - Makassar 01," 1,481,031,680 "," 25,856 "
Buah,alpukat 1 kg,8/11/2008 0:00,PHI Mini Market - Makassar 01," 881,260 ", 139 
Buah,belimbing 1 kg,8/11/2008 0:00,PHI Mini Market - Makassar 01," 669,060 ", 162 
Buah,durian 1 kg,8/11/2008 0:00,PHI Mini Market - Makassar 01," 1,829,660 ", 98 
Buah,kelapa muda,8/11/2008 0:00,PHI Mini Market - Makassar 01," 372,240 ", 72 
Buah,mangga 1 kg,8/11/2008 0:00,PHI Mini Market - Makassar 01," 1,129,800 ", 70 
Buah,Manggis 1 kg,8/11/2008 0:00,PHI Mini Market - Makassar 01," 2,112,420 ", 102 
Buah,nenas 1 kg,8/11/2008 0:00,PHI Mini Market - Makassar 01," 911,680 ", 148 
Buah,nangka 1 kg,8/11/2008 0:00,PHI Mini Market - Makassar 01," 195,194,880 "," 6,144 "
Buah,pepaya 1 buah,8/11/2008 0:00,PHI Mini Market - Makassar 01," 873,800 ", 170 
Buah,pisang 1 sisir,8/11/2008 0:00,PHI Mini Market - Makassar 01," 451,400 ", 74 
Buah,rambutan 1 kg,8/11/2008 0:00,PHI Mini Market - Makassar 01," 331,800 ", 60 
Buah,salak 1 kg,8/11/2008 0:00,PHI Mini Market - Makassar 01," 1,647,800 ", 110 
Buah,semangka 1 buah,8/11/2008 0:00,PHI Mini Market - Makassar 01," 2,200,560 ", 159 
Sayur-Sayuran,Bawang Merah / Onion 1kg,8/11/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,208,190 ", 103 
Sayur-Sayuran,buncis 1 kg,8/11/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 595,200 ", 93 
Sayur-Sayuran,kacang panjang 1 kg,8/11/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 596,160 ", 72 
Sayur-Sayuran,kacang hijau 1 kg,8/11/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 824,900 ", 113 
Sayur-Sayuran,kentang 1 kg,8/11/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 66,344,960 "," 7,936 "
Sayur-Sayuran,ketimun 1 kg,8/11/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 374,400 ", 80 
Sayur-Sayuran,kobis 1 kg,8/11/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 134,400 ", 120 
Sayur-Sayuran,tomat 1 kg,8/11/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 780,690 ", 159 
Sayur-Sayuran,ubi kayu basah 1 kg,8/11/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 109,610 ", 97 
Sayur-Sayuran,ubi jalar 1 kg,8/11/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 150,040 ", 124 
Sayur-Sayuran,wortel 1 kg,8/11/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 393,120 ", 108 
Makanan & Minuman,susu kotak (800 ml),8/11/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,318,400 ", 103 
Makanan & Minuman,telur ayam ras 1 kg,8/11/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,709,700 ", 139 
Makanan & Minuman,telur ayam kampung 1 kg,8/11/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,194,990 ", 61 
Makanan & Minuman,mie instant 1 kotak (40 bungkus),8/11/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 16,826,490 ", 163 
Makanan & Minuman,air mineral 600 ml,8/11/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 14,190 ", 11 
Makanan & Minuman,jus kesehatan 600 ml,8/11/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 722,850 ", 79 
Makanan & Minuman,nasi goreng instant (1 ons),8/11/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 468,920 ", 76 
Makanan & Minuman,snack gurih 1 ons,8/11/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 724,850 ", 133 
Makanan & Minuman,kacang goreng 1 kg,8/11/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,175,040 ", 96 
Makanan & Minuman,kacang mete 1 kg,8/11/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 10,343,500 ", 137 
Makanan & Minuman,markisa 600 ml,8/11/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,093,540 ", 73 
Makanan & Minuman,bumbu fried chicken,8/11/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,851,600 ", 120 
Makanan & Minuman,susu kotak 1 l,8/11/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 2,722,050 ", 263 
Makanan & Minuman,minuman probiotik,8/11/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 23,920 ", 26 
Buah,jeruk 1 kg,8/11/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,019,240 ", 83 
Buah,apel 1 kg,8/11/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 428,273,920 "," 7,552 "
Buah,alpukat 1 kg,8/11/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 857,850 ", 133 
Buah,belimbing 1 kg,8/11/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 473,100 ", 114 
Buah,durian 1 kg,8/11/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,176,210 ", 63 
Buah,kelapa muda,8/11/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 530,450 ", 103 
Buah,mangga 1 kg,8/11/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,527,360 ", 96 
Buah,Manggis 1 kg,8/11/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,976,640 ", 96 
Buah,nenas 1 kg,8/11/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 859,740 ", 138 
Buah,nangka 1 kg,8/11/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 165,731,840 "," 5,248 "
Buah,pepaya 1 buah,8/11/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 553,190 ", 107 
Buah,pisang 1 sisir,8/11/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 724,230 ", 117 
Buah,rambutan 1 kg,8/11/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 546,840 ", 98 
Buah,salak 1 kg,8/11/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,428,800 ", 95 
Buah,semangka 1 buah,8/11/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,872,450 ", 135 
Sayur-Sayuran,Bawang Merah / Onion 1kg,8/11/2008 0:00,PHI Mini Market - Surabaya 01," 1,805,400 ", 153 
Sayur-Sayuran,buncis 1 kg,8/11/2008 0:00,PHI Mini Market - Surabaya 01," 283,500 ", 45 
Sayur-Sayuran,kacang panjang 1 kg,8/11/2008 0:00,PHI Mini Market - Surabaya 01," 1,018,820 ", 121 
Sayur-Sayuran,kacang hijau 1 kg,8/11/2008 0:00,PHI Mini Market - Surabaya 01," 818,120 ", 113 
Sayur-Sayuran,kentang 1 kg,8/11/2008 0:00,PHI Mini Market - Surabaya 01," 47,365,120 "," 5,632 "
Sayur-Sayuran,ketimun 1 kg,8/11/2008 0:00,PHI Mini Market - Surabaya 01," 737,800 ", 155 
Sayur-Sayuran,kobis 1 kg,8/11/2008 0:00,PHI Mini Market - Surabaya 01," 75,480 ", 68 
Sayur-Sayuran,tomat 1 kg,8/11/2008 0:00,PHI Mini Market - Surabaya 01," 358,430 ", 73 
Sayur-Sayuran,ubi kayu basah 1 kg,8/11/2008 0:00,PHI Mini Market - Surabaya 01," 128,800 ", 115 
Sayur-Sayuran,ubi jalar 1 kg,8/11/2008 0:00,PHI Mini Market - Surabaya 01," 153,720 ", 126 
Sayur-Sayuran,wortel 1 kg,8/11/2008 0:00,PHI Mini Market - Surabaya 01," 580,350 ", 159 
