kode_produk;tgl_berlaku;kode_cabang;kode_cabang_1;harga_berlaku_cabang;modal_cabang;biaya_cabang
PROD-0000027;2008-05-05;CABANG-047;047;12070;11470;90
PROD-0000028;2008-05-05;CABANG-047;047;55680;52610;1110
PROD-0000029;2008-05-05;CABANG-047;047;6270;5950;110
PROD-0000030;2008-05-05;CABANG-047;047;4100;3900;20
PROD-0000031;2008-05-05;CABANG-047;047;18440;17520;260
PROD-0000032;2008-05-05;CABANG-047;047;5110;4830;70
PROD-0000033;2008-05-05;CABANG-047;047;15650;14720;110
PROD-0000034;2008-05-05;CABANG-047;047;20320;19430;390
PROD-0000035;2008-05-05;CABANG-047;047;6190;5850;100
PROD-0000036;2008-05-05;CABANG-047;047;30760;29340;690
PROD-0000037;2008-05-05;CABANG-047;047;5070;4820;90
PROD-0000038;2008-05-05;CABANG-047;047;6160;5860;50
PROD-0000039;2008-05-05;CABANG-047;047;5490;5270;70
PROD-0000040;2008-05-05;CABANG-047;047;15280;14390;330
PROD-0000041;2008-05-05;CABANG-047;047;13650;13070;140
PROD-0000001;2008-05-06;CABANG-047;047;11330;10870;270
PROD-0000002;2008-05-06;CABANG-047;047;4320;4100;20
PROD-0000003;2008-05-06;CABANG-047;047;6250;5940;30
PROD-0000004;2008-05-06;CABANG-047;047;8140;7790;20
PROD-0000005;2008-05-06;CABANG-047;047;7210;6800;50
PROD-0000006;2008-05-06;CABANG-047;047;8190;7780;70
PROD-0000007;2008-05-06;CABANG-047;047;4720;4500;10
PROD-0000008;2008-05-06;CABANG-047;047;1100;1040;20
PROD-0000009;2008-05-06;CABANG-047;047;4830;4640;20
PROD-0000010;2008-05-06;CABANG-047;047;1120;1060;0
PROD-0000011;2008-05-06;CABANG-047;047;1240;1170;30
PROD-0000012;2008-05-06;CABANG-047;047;3550;3380;0
PROD-0000013;2008-05-06;CABANG-047;047;12520;11780;80
PROD-0000014;2008-05-06;CABANG-047;047;11680;11100;170
PROD-0000015;2008-05-06;CABANG-047;047;19610;18630;70
PROD-0000016;2008-05-06;CABANG-047;047;100580;96350;650
PROD-0000017;2008-05-06;CABANG-047;047;1240;1180;20
PROD-0000018;2008-05-06;CABANG-047;047;8910;8420;130
PROD-0000019;2008-05-06;CABANG-047;047;6050;5770;120
PROD-0000020;2008-05-06;CABANG-047;047;5430;5160;20
PROD-0000021;2008-05-06;CABANG-047;047;12160;11640;110
PROD-0000022;2008-05-06;CABANG-047;047;73570;69890;180
PROD-0000023;2008-05-06;CABANG-047;047;14460;13790;90
PROD-0000024;2008-05-06;CABANG-047;047;15150;14390;290
PROD-0000025;2008-05-06;CABANG-047;047;10240;9770;220
PROD-0000026;2008-05-06;CABANG-047;047;890;850;10
PROD-0000027;2008-05-06;CABANG-047;047;12120;11480;10
PROD-0000028;2008-05-06;CABANG-047;047;55790;52450;1280
PROD-0000029;2008-05-06;CABANG-047;047;6250;5970;110
PROD-0000030;2008-05-06;CABANG-047;047;4120;3900;10
PROD-0000031;2008-05-06;CABANG-047;047;18480;17510;100
PROD-0000032;2008-05-06;CABANG-047;047;5110;4830;60
PROD-0000033;2008-05-06;CABANG-047;047;15610;14830;160
PROD-0000034;2008-05-06;CABANG-047;047;20560;19610;150
PROD-0000035;2008-05-06;CABANG-047;047;6070;5770;150
PROD-0000036;2008-05-06;CABANG-047;047;30820;29400;600
PROD-0000037;2008-05-06;CABANG-047;047;5100;4790;20
PROD-0000038;2008-05-06;CABANG-047;047;6140;5890;100
PROD-0000039;2008-05-06;CABANG-047;047;5510;5230;70
PROD-0000040;2008-05-06;CABANG-047;047;15130;14460;110
PROD-0000041;2008-05-06;CABANG-047;047;13620;12940;280
PROD-0000001;2008-05-07;CABANG-047;047;11380;10810;230
PROD-0000002;2008-05-07;CABANG-047;047;4280;4060;100
PROD-0000003;2008-05-07;CABANG-047;047;6300;5980;140
PROD-0000004;2008-05-07;CABANG-047;047;8280;7860;180
PROD-0000005;2008-05-07;CABANG-047;047;7150;6810;150
PROD-0000006;2008-05-07;CABANG-047;047;8310;7820;0
PROD-0000007;2008-05-07;CABANG-047;047;4620;4390;90
PROD-0000008;2008-05-07;CABANG-047;047;1090;1030;10
PROD-0000009;2008-05-07;CABANG-047;047;4840;4580;90
PROD-0000010;2008-05-07;CABANG-047;047;1130;1080;0
PROD-0000011;2008-05-07;CABANG-047;047;1230;1170;30
PROD-0000012;2008-05-07;CABANG-047;047;3620;3440;10
PROD-0000013;2008-05-07;CABANG-047;047;12620;12060;110
PROD-0000014;2008-05-07;CABANG-047;047;11590;11010;250
PROD-0000015;2008-05-07;CABANG-047;047;19450;18630;190
PROD-0000016;2008-05-07;CABANG-047;047;98200;93290;1230
PROD-0000017;2008-05-07;CABANG-047;047;1250;1190;20
PROD-0000018;2008-05-07;CABANG-047;047;8900;8390;50
PROD-0000019;2008-05-07;CABANG-047;047;6150;5830;30
PROD-0000020;2008-05-07;CABANG-047;047;5410;5140;100
PROD-0000021;2008-05-07;CABANG-047;047;12300;11570;40
PROD-0000022;2008-05-07;CABANG-047;047;73720;70200;150
PROD-0000023;2008-05-07;CABANG-047;047;14310;13600;60
PROD-0000024;2008-05-07;CABANG-047;047;15000;14170;110
PROD-0000025;2008-05-07;CABANG-047;047;10280;9770;100
PROD-0000026;2008-05-07;CABANG-047;047;910;860;10
PROD-0000027;2008-05-07;CABANG-047;047;12240;11630;40
PROD-0000028;2008-05-07;CABANG-047;047;55580;52800;220
PROD-0000029;2008-05-07;CABANG-047;047;6160;5810;140
PROD-0000030;2008-05-07;CABANG-047;047;4060;3860;30
PROD-0000031;2008-05-07;CABANG-047;047;18040;17230;230
PROD-0000032;2008-05-07;CABANG-047;047;5060;4810;50
PROD-0000033;2008-05-07;CABANG-047;047;15900;15100;370
PROD-0000034;2008-05-07;CABANG-047;047;20040;18980;380
PROD-0000035;2008-05-07;CABANG-047;047;6120;5850;10
PROD-0000036;2008-05-07;CABANG-047;047;30580;29320;30
PROD-0000037;2008-05-07;CABANG-047;047;5170;4910;100
PROD-0000038;2008-05-07;CABANG-047;047;6220;5930;40
PROD-0000039;2008-05-07;CABANG-047;047;5530;5270;100
PROD-0000040;2008-05-07;CABANG-047;047;15190;14370;70
PROD-0000041;2008-05-07;CABANG-047;047;13730;13040;110
PROD-0000001;2008-05-08;CABANG-047;047;11360;10890;70
PROD-0000002;2008-05-08;CABANG-047;047;4330;4110;100
PROD-0000003;2008-05-08;CABANG-047;047;6330;5960;90
PROD-0000004;2008-05-08;CABANG-047;047;8090;7690;170
PROD-0000005;2008-05-08;CABANG-047;047;7210;6850;20
PROD-0000006;2008-05-08;CABANG-047;047;8260;7850;180
PROD-0000007;2008-05-08;CABANG-047;047;4620;4390;30
PROD-0000008;2008-05-08;CABANG-047;047;1100;1030;10
PROD-0000009;2008-05-08;CABANG-047;047;4860;4580;100
PROD-0000010;2008-05-08;CABANG-047;047;1120;1060;30
PROD-0000011;2008-05-08;CABANG-047;047;1200;1130;20
PROD-0000012;2008-05-08;CABANG-047;047;3580;3430;70
PROD-0000013;2008-05-08;CABANG-047;047;12510;11890;80
PROD-0000014;2008-05-08;CABANG-047;047;11760;11260;20
PROD-0000015;2008-05-08;CABANG-047;047;19150;18140;440
PROD-0000016;2008-05-08;CABANG-047;047;98990;94900;1190
PROD-0000017;2008-05-08;CABANG-047;047;1240;1190;20
PROD-0000018;2008-05-08;CABANG-047;047;8860;8360;100
PROD-0000019;2008-05-08;CABANG-047;047;6100;5830;130
PROD-0000020;2008-05-08;CABANG-047;047;5470;5200;10
PROD-0000021;2008-05-08;CABANG-047;047;12160;11430;20
PROD-0000022;2008-05-08;CABANG-047;047;73720;70030;1330
PROD-0000023;2008-05-08;CABANG-047;047;14720;14030;210
PROD-0000024;2008-05-08;CABANG-047;047;15030;14260;140
PROD-0000025;2008-05-08;CABANG-047;047;10180;9670;110
PROD-0000026;2008-05-08;CABANG-047;047;920;880;20
PROD-0000027;2008-05-08;CABANG-047;047;12290;11670;150
PROD-0000028;2008-05-08;CABANG-047;047;55900;53110;1370
PROD-0000029;2008-05-08;CABANG-047;047;6180;5920;90
PROD-0000030;2008-05-08;CABANG-047;047;4110;3890;80
PROD-0000031;2008-05-08;CABANG-047;047;18440;17610;410
PROD-0000032;2008-05-08;CABANG-047;047;5080;4830;70
PROD-0000033;2008-05-08;CABANG-047;047;15700;14920;120
PROD-0000034;2008-05-08;CABANG-047;047;20160;19150;180
PROD-0000035;2008-05-08;CABANG-047;047;6130;5820;80
PROD-0000036;2008-05-08;CABANG-047;047;31320;29750;200
PROD-0000037;2008-05-08;CABANG-047;047;5070;4820;10
PROD-0000038;2008-05-08;CABANG-047;047;6030;5720;80
PROD-0000039;2008-05-08;CABANG-047;047;5470;5210;40
PROD-0000040;2008-05-08;CABANG-047;047;15190;14370;230
PROD-0000041;2008-05-08;CABANG-047;047;13320;12660;140
PROD-0000001;2008-05-09;CABANG-047;047;11370;10880;10
PROD-0000002;2008-05-09;CABANG-047;047;4240;4020;60
PROD-0000003;2008-05-09;CABANG-047;047;6250;5920;120
PROD-0000004;2008-05-09;CABANG-047;047;8060;7650;120
PROD-0000005;2008-05-09;CABANG-047;047;7260;6900;160
PROD-0000006;2008-05-09;CABANG-047;047;8200;7790;150
PROD-0000007;2008-05-09;CABANG-047;047;4660;4380;110
PROD-0000008;2008-05-09;CABANG-047;047;1090;1040;20
PROD-0000009;2008-05-09;CABANG-047;047;4860;4590;50
PROD-0000010;2008-05-09;CABANG-047;047;1120;1060;20
PROD-0000011;2008-05-09;CABANG-047;047;1220;1150;20
PROD-0000012;2008-05-09;CABANG-047;047;3560;3380;20
PROD-0000013;2008-05-09;CABANG-047;047;12600;11970;290
PROD-0000014;2008-05-09;CABANG-047;047;11640;11060;170
PROD-0000015;2008-05-09;CABANG-047;047;19030;18080;370
PROD-0000016;2008-05-09;CABANG-047;047;98780;93840;1330
PROD-0000017;2008-05-09;CABANG-047;047;1250;1180;20
PROD-0000018;2008-05-09;CABANG-047;047;8910;8470;210
PROD-0000019;2008-05-09;CABANG-047;047;6160;5890;60
PROD-0000020;2008-05-09;CABANG-047;047;5430;5120;30
PROD-0000021;2008-05-09;CABANG-047;047;12180;11500;180
PROD-0000022;2008-05-09;CABANG-047;047;73580;70190;550
PROD-0000023;2008-05-09;CABANG-047;047;14630;13780;250
PROD-0000024;2008-05-09;CABANG-047;047;15300;14630;60
PROD-0000025;2008-05-09;CABANG-047;047;10260;9650;40
PROD-0000026;2008-05-09;CABANG-047;047;900;850;20
PROD-0000027;2008-05-09;CABANG-047;047;12410;11790;70
PROD-0000028;2008-05-09;CABANG-047;047;56020;53220;810
PROD-0000029;2008-05-09;CABANG-047;047;6270;5950;60
PROD-0000030;2008-05-09;CABANG-047;047;4090;3920;10
PROD-0000031;2008-05-09;CABANG-047;047;18150;17250;400
PROD-0000032;2008-05-09;CABANG-047;047;5040;4770;70
PROD-0000033;2008-05-09;CABANG-047;047;15770;15070;60
PROD-0000034;2008-05-09;CABANG-047;047;20560;19400;70
PROD-0000035;2008-05-09;CABANG-047;047;5990;5670;10
PROD-0000036;2008-05-09;CABANG-047;047;30700;29380;380
PROD-0000037;2008-05-09;CABANG-047;047;5050;4800;120
PROD-0000038;2008-05-09;CABANG-047;047;6100;5800;110
PROD-0000039;2008-05-09;CABANG-047;047;5610;5330;140
PROD-0000040;2008-05-09;CABANG-047;047;15130;14370;110
PROD-0000041;2008-05-09;CABANG-047;047;13270;12610;90
PROD-0000001;2008-05-10;CABANG-047;047;11380;10810;100
PROD-0000002;2008-05-10;CABANG-047;047;4320;4140;10
PROD-0000003;2008-05-10;CABANG-047;047;6260;5950;130
PROD-0000004;2008-05-10;CABANG-047;047;8210;7850;30
PROD-0000005;2008-05-10;CABANG-047;047;7260;6850;80
PROD-0000006;2008-05-10;CABANG-047;047;8310;7940;80
PROD-0000007;2008-05-10;CABANG-047;047;4660;4420;110
PROD-0000008;2008-05-10;CABANG-047;047;1090;1040;10
PROD-0000009;2008-05-10;CABANG-047;047;4840;4590;40
PROD-0000010;2008-05-10;CABANG-047;047;1110;1060;0
PROD-0000011;2008-05-10;CABANG-047;047;1230;1170;0
PROD-0000012;2008-05-10;CABANG-047;047;3590;3410;20
PROD-0000013;2008-05-10;CABANG-047;047;12650;12020;230
PROD-0000014;2008-05-10;CABANG-047;047;11870;11280;250
PROD-0000015;2008-05-10;CABANG-047;047;19490;18520;270
PROD-0000016;2008-05-10;CABANG-047;047;99980;95080;700
PROD-0000017;2008-05-10;CABANG-047;047;1250;1190;10
PROD-0000018;2008-05-10;CABANG-047;047;8940;8530;50
PROD-0000019;2008-05-10;CABANG-047;047;6160;5850;20
PROD-0000020;2008-05-10;CABANG-047;047;5400;5130;80
PROD-0000021;2008-05-10;CABANG-047;047;12280;11610;200
PROD-0000022;2008-05-10;CABANG-047;047;73570;69900;330
PROD-0000023;2008-05-10;CABANG-047;047;14370;13590;210
PROD-0000024;2008-05-10;CABANG-047;047;15000;14150;340
PROD-0000025;2008-05-10;CABANG-047;047;10220;9710;230
PROD-0000026;2008-05-10;CABANG-047;047;900;850;20
PROD-0000027;2008-05-10;CABANG-047;047;12310;11700;160
PROD-0000028;2008-05-10;CABANG-047;047;55800;52840;470
PROD-0000029;2008-05-10;CABANG-047;047;6210;5940;50
PROD-0000030;2008-05-10;CABANG-047;047;4090;3880;20
PROD-0000031;2008-05-10;CABANG-047;047;18300;17340;400
PROD-0000032;2008-05-10;CABANG-047;047;5140;4880;30
PROD-0000033;2008-05-10;CABANG-047;047;15800;14940;290
PROD-0000034;2008-05-10;CABANG-047;047;20240;19430;350
PROD-0000035;2008-05-10;CABANG-047;047;6090;5730;10
PROD-0000036;2008-05-10;CABANG-047;047;30880;29340;650
PROD-0000037;2008-05-10;CABANG-047;047;5090;4830;60
PROD-0000038;2008-05-10;CABANG-047;047;6110;5780;70
PROD-0000039;2008-05-10;CABANG-047;047;5520;5240;30
PROD-0000040;2008-05-10;CABANG-047;047;15160;14400;210
PROD-0000041;2008-05-10;CABANG-047;047;13620;12810;250
PROD-0000001;2008-05-11;CABANG-047;047;11310;10750;110
PROD-0000002;2008-05-11;CABANG-047;047;4270;4050;70
PROD-0000003;2008-05-11;CABANG-047;047;6300;5980;110
PROD-0000004;2008-05-11;CABANG-047;047;8170;7770;100
PROD-0000005;2008-05-11;CABANG-047;047;7160;6760;110
PROD-0000006;2008-05-11;CABANG-047;047;8280;7800;200
PROD-0000007;2008-05-11;CABANG-047;047;4590;4360;60
PROD-0000008;2008-05-11;CABANG-047;047;1100;1050;30
PROD-0000009;2008-05-11;CABANG-047;047;4910;4650;110
PROD-0000010;2008-05-11;CABANG-047;047;1120;1070;10
PROD-0000011;2008-05-11;CABANG-047;047;1230;1160;10
PROD-0000012;2008-05-11;CABANG-047;047;3540;3340;50
PROD-0000013;2008-05-11;CABANG-047;047;12800;12090;150
PROD-0000014;2008-05-11;CABANG-047;047;11800;11310;170
PROD-0000015;2008-05-11;CABANG-047;047;19290;18330;410
PROD-0000016;2008-05-11;CABANG-047;047;98980;93620;590
PROD-0000017;2008-05-11;CABANG-047;047;1240;1170;20
PROD-0000018;2008-05-11;CABANG-047;047;8950;8520;160
PROD-0000019;2008-05-11;CABANG-047;047;6090;5790;30
PROD-0000020;2008-05-11;CABANG-047;047;5340;5070;100
PROD-0000021;2008-05-11;CABANG-047;047;12360;11740;230
PROD-0000022;2008-05-11;CABANG-047;047;73860;70240;1810
PROD-0000023;2008-05-11;CABANG-047;047;14750;13950;290
PROD-0000024;2008-05-11;CABANG-047;047;15090;14310;290
PROD-0000025;2008-05-11;CABANG-047;047;10100;9620;140
PROD-0000026;2008-05-11;CABANG-047;047;930;870;10
PROD-0000027;2008-05-11;CABANG-047;047;12310;11710;50
PROD-0000028;2008-05-11;CABANG-047;047;55910;52820;1370
PROD-0000029;2008-05-11;CABANG-047;047;6190;5910;10
PROD-0000030;2008-05-11;CABANG-047;047;4070;3860;0
PROD-0000031;2008-05-11;CABANG-047;047;18510;17590;290
PROD-0000032;2008-05-11;CABANG-047;047;5120;4870;120
PROD-0000033;2008-05-11;CABANG-047;047;15960;15230;300
PROD-0000034;2008-05-11;CABANG-047;047;20040;18840;140
PROD-0000035;2008-05-11;CABANG-047;047;6150;5840;50
PROD-0000036;2008-05-11;CABANG-047;047;31260;29910;310
PROD-0000037;2008-05-11;CABANG-047;047;5070;4820;50
PROD-0000038;2008-05-11;CABANG-047;047;6150;5830;70
PROD-0000039;2008-05-11;CABANG-047;047;5580;5320;130
PROD-0000040;2008-05-11;CABANG-047;047;15220;14460;180
PROD-0000041;2008-05-11;CABANG-047;047;13300;12630;320
PROD-0000001;2008-05-12;CABANG-047;047;11590;10940;140
PROD-0000002;2008-05-12;CABANG-047;047;4260;4080;10
PROD-0000003;2008-05-12;CABANG-047;047;6300;5950;40
PROD-0000004;2008-05-12;CABANG-047;047;8150;7820;180
PROD-0000005;2008-05-12;CABANG-047;047;7140;6740;100
PROD-0000006;2008-05-12;CABANG-047;047;8360;8020;180
PROD-0000007;2008-05-12;CABANG-047;047;4620;4390;10
PROD-0000008;2008-05-12;CABANG-047;047;1100;1040;20
PROD-0000009;2008-05-12;CABANG-047;047;4770;4550;90
PROD-0000010;2008-05-12;CABANG-047;047;1100;1060;10
PROD-0000011;2008-05-12;CABANG-047;047;1210;1150;10
PROD-0000012;2008-05-12;CABANG-047;047;3570;3400;20
PROD-0000013;2008-05-12;CABANG-047;047;12390;11770;280
PROD-0000014;2008-05-12;CABANG-047;047;11750;11230;280
PROD-0000015;2008-05-12;CABANG-047;047;19260;18490;0
PROD-0000016;2008-05-12;CABANG-047;047;98200;93310;1960
PROD-0000017;2008-05-12;CABANG-047;047;1260;1200;0
PROD-0000018;2008-05-12;CABANG-047;047;8930;8410;0
PROD-0000019;2008-05-12;CABANG-047;047;6150;5830;70
PROD-0000020;2008-05-12;CABANG-047;047;5350;5080;120
PROD-0000021;2008-05-12;CABANG-047;047;12230;11620;260
PROD-0000022;2008-05-12;CABANG-047;047;73570;70500;770
PROD-0000023;2008-05-12;CABANG-047;047;14520;13690;320
PROD-0000024;2008-05-12;CABANG-047;047;14970;14210;210
PROD-0000025;2008-05-12;CABANG-047;047;10280;9820;110
PROD-0000026;2008-05-12;CABANG-047;047;920;870;0
PROD-0000027;2008-05-12;CABANG-047;047;12220;11690;100
PROD-0000028;2008-05-12;CABANG-047;047;56020;53430;110
PROD-0000029;2008-05-12;CABANG-047;047;6280;5940;50
PROD-0000030;2008-05-12;CABANG-047;047;4150;3980;40
PROD-0000031;2008-05-12;CABANG-047;047;18370;17450;310
PROD-0000032;2008-05-12;CABANG-047;047;5130;4850;80
PROD-0000033;2008-05-12;CABANG-047;047;15800;14920;160
PROD-0000034;2008-05-12;CABANG-047;047;20320;19470;270
PROD-0000035;2008-05-12;CABANG-047;047;6110;5820;50
PROD-0000036;2008-05-12;CABANG-047;047;30760;29200;260
PROD-0000037;2008-05-12;CABANG-047;047;5020;4770;80
PROD-0000038;2008-05-12;CABANG-047;047;6060;5760;140
PROD-0000039;2008-05-12;CABANG-047;047;5510;5200;100
PROD-0000040;2008-05-12;CABANG-047;047;15190;14330;100
PROD-0000041;2008-05-12;CABANG-047;047;13480;12930;310
PROD-0000001;2008-05-13;CABANG-047;047;11380;10760;160
PROD-0000002;2008-05-13;CABANG-047;047;4260;4050;70
PROD-0000003;2008-05-13;CABANG-047;047;6240;5970;120
PROD-0000004;2008-05-13;CABANG-047;047;8300;7890;200
PROD-0000005;2008-05-13;CABANG-047;047;7200;6860;130
PROD-0000006;2008-05-13;CABANG-047;047;8250;7830;20
PROD-0000007;2008-05-13;CABANG-047;047;4590;4380;70
PROD-0000008;2008-05-13;CABANG-047;047;1090;1040;20
PROD-0000009;2008-05-13;CABANG-047;047;4850;4610;30
PROD-0000010;2008-05-13;CABANG-047;047;1110;1050;30
PROD-0000011;2008-05-13;CABANG-047;047;1190;1130;0
PROD-0000012;2008-05-13;CABANG-047;047;3600;3380;10
PROD-0000013;2008-05-13;CABANG-047;047;12500;11910;180
PROD-0000014;2008-05-13;CABANG-047;047;11690;11100;70
PROD-0000015;2008-05-13;CABANG-047;047;19290;18330;140
PROD-0000016;2008-05-13;CABANG-047;047;99780;94790;800
PROD-0000017;2008-05-13;CABANG-047;047;1240;1180;0
PROD-0000018;2008-05-13;CABANG-047;047;9070;8590;200
PROD-0000019;2008-05-13;CABANG-047;047;6010;5760;20
PROD-0000020;2008-05-13;CABANG-047;047;5420;5140;30
PROD-0000021;2008-05-13;CABANG-047;047;12040;11440;180
PROD-0000022;2008-05-13;CABANG-047;047;72550;68930;760
PROD-0000023;2008-05-13;CABANG-047;047;14720;14020;70
PROD-0000024;2008-05-13;CABANG-047;047;15060;14390;370
PROD-0000025;2008-05-13;CABANG-047;047;10200;9690;250
PROD-0000026;2008-05-13;CABANG-047;047;920;880;20
PROD-0000027;2008-05-13;CABANG-047;047;12270;11660;80
PROD-0000028;2008-05-13;CABANG-047;047;56010;53210;870
PROD-0000029;2008-05-13;CABANG-047;047;6230;5950;20
PROD-0000030;2008-05-13;CABANG-047;047;4110;3900;100
PROD-0000031;2008-05-13;CABANG-047;047;18400;17390;30
PROD-0000032;2008-05-13;CABANG-047;047;5060;4810;90
PROD-0000033;2008-05-13;CABANG-047;047;15640;14860;270
PROD-0000034;2008-05-13;CABANG-047;047;20320;19510;190
PROD-0000035;2008-05-13;CABANG-047;047;6090;5800;20
PROD-0000036;2008-05-13;CABANG-047;047;30820;29280;350
PROD-0000037;2008-05-13;CABANG-047;047;5030;4820;90
PROD-0000038;2008-05-13;CABANG-047;047;6140;5880;150
PROD-0000039;2008-05-13;CABANG-047;047;5470;5230;30
PROD-0000040;2008-05-13;CABANG-047;047;15100;14230;220
PROD-0000041;2008-05-13;CABANG-047;047;13540;12860;300
PROD-0000001;2008-05-14;CABANG-047;047;11420;10800;30
PROD-0000002;2008-05-14;CABANG-047;047;4200;4030;30
PROD-0000003;2008-05-14;CABANG-047;047;6280;5960;90
PROD-0000004;2008-05-14;CABANG-047;047;8240;7890;170
PROD-0000005;2008-05-14;CABANG-047;047;7190;6830;60
PROD-0000006;2008-05-14;CABANG-047;047;8320;7900;100
PROD-0000007;2008-05-14;CABANG-047;047;4670;4440;40
PROD-0000008;2008-05-14;CABANG-047;047;1080;1030;20
PROD-0000009;2008-05-14;CABANG-047;047;4800;4560;30
PROD-0000010;2008-05-14;CABANG-047;047;1120;1060;20
PROD-0000011;2008-05-14;CABANG-047;047;1230;1170;10
PROD-0000012;2008-05-14;CABANG-047;047;3580;3390;80
PROD-0000013;2008-05-14;CABANG-047;047;12670;12040;290
PROD-0000014;2008-05-14;CABANG-047;047;11850;11250;200
PROD-0000015;2008-05-14;CABANG-047;047;19140;18270;90
PROD-0000016;2008-05-14;CABANG-047;047;98390;93470;440
PROD-0000017;2008-05-14;CABANG-047;047;1250;1190;20
PROD-0000018;2008-05-14;CABANG-047;047;9060;8680;170
PROD-0000019;2008-05-14;CABANG-047;047;6190;5820;70
PROD-0000020;2008-05-14;CABANG-047;047;5450;5180;80
PROD-0000021;2008-05-14;CABANG-047;047;12160;11660;210
PROD-0000022;2008-05-14;CABANG-047;047;73720;70030;770
PROD-0000023;2008-05-14;CABANG-047;047;14520;13740;40
PROD-0000024;2008-05-14;CABANG-047;047;15330;14630;30
PROD-0000025;2008-05-14;CABANG-047;047;10240;9730;60
PROD-0000026;2008-05-14;CABANG-047;047;900;850;10
PROD-0000027;2008-05-14;CABANG-047;047;12200;11570;130
PROD-0000028;2008-05-14;CABANG-047;047;55580;53170;500
PROD-0000029;2008-05-14;CABANG-047;047;6310;5960;100
PROD-0000030;2008-05-14;CABANG-047;047;4080;3870;30
PROD-0000031;2008-05-14;CABANG-047;047;18040;17010;270
PROD-0000032;2008-05-14;CABANG-047;047;5140;4920;20
PROD-0000033;2008-05-14;CABANG-047;047;15890;15100;380
PROD-0000034;2008-05-14;CABANG-047;047;20440;19420;240
PROD-0000035;2008-05-14;CABANG-047;047;6110;5750;0
PROD-0000036;2008-05-14;CABANG-047;047;31320;29750;640
PROD-0000037;2008-05-14;CABANG-047;047;5080;4830;40
PROD-0000038;2008-05-14;CABANG-047;047;6040;5740;90
PROD-0000039;2008-05-14;CABANG-047;047;5560;5310;110
PROD-0000040;2008-05-14;CABANG-047;047;15160;14390;370
PROD-0000041;2008-05-14;CABANG-047;047;13460;12780;220
PROD-0000001;2008-05-15;CABANG-047;047;11510;10920;0
PROD-0000002;2008-05-15;CABANG-047;047;4220;4010;30
PROD-0000003;2008-05-15;CABANG-047;047;6300;6040;100
PROD-0000004;2008-05-15;CABANG-047;047;8270;7860;10
PROD-0000005;2008-05-15;CABANG-047;047;7100;6730;10
PROD-0000006;2008-05-15;CABANG-047;047;8330;7940;120
PROD-0000007;2008-05-15;CABANG-047;047;4710;4460;40
PROD-0000008;2008-05-15;CABANG-047;047;1100;1050;10
PROD-0000009;2008-05-15;CABANG-047;047;4750;4510;50
PROD-0000010;2008-05-15;CABANG-047;047;1100;1040;10
PROD-0000011;2008-05-15;CABANG-047;047;1220;1170;20
